count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
81554,2019,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,"A1(M) junction","Junction 34",447810,422940,53.70071400,-1.27730550,2.40,1.49,Counted,"Manual count",0,191,46618,107,11305,1855,405,721,349,2235,8365,13929,72149
74945,2019,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"Charlesworth Way",Westgate,432770,420550,53.68039000,-1.50535460,0.20,0.12,Counted,"Manual count",11,56,10992,45,1212,166,32,11,6,33,25,273,12578
949798,2019,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,448580,417495,53.65170700,-1.26649380,,,Counted,"Manual count",35,7,416,0,77,2,0,0,0,0,2,3,503
47426,2019,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A6032,A655,441200,425000,53.71979000,-1.37714590,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",139,108,8839,48,1555,185,33,14,33,71,42,378,10928
81293,2019,8,"Yorkshire and The Humber",88,Wakefield,A6539,Major,A639,A639,442887,424369,53.71398400,-1.35167060,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",200,174,22339,199,2941,163,29,107,16,33,23,372,26024
949809,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,428945,419932,53.67506100,-1.56331860,,,Counted,"Manual count",18,0,1093,12,118,6,0,4,0,0,0,9,1232
809407,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,429782,418363,53.66091200,-1.55079880,,,Counted,"Manual count",16,19,1870,0,201,11,1,0,0,0,0,12,2101
804433,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,431362,417160,53.65000800,-1.52701130,,,Counted,"Manual count",61,28,8190,45,1073,84,8,16,11,4,4,126,9463
802800,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,431206,413981,53.62144400,-1.52968900,,,Counted,"Manual count",23,6,1211,0,205,18,2,2,0,2,1,24,1446
806892,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,438493,412284,53.60570900,-1.41973590,,,Counted,"Manual count",25,28,3680,4,689,37,10,31,6,5,4,94,4495
804440,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,438452,422352,53.69620000,-1.41911360,,,Counted,"Manual count",33,10,1260,2,103,14,2,1,0,0,0,17,1392
27437,2021,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,M62,A639,440500,424220,53.71283500,-1.38785460,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",130,77,8358,85,2410,281,63,72,25,179,90,710,11640
7399,2021,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A656,M62,444050,424300,53.71326700,-1.33406040,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",54,74,13717,95,2516,174,79,58,43,56,78,488,16889
36088,2020,8,"Yorkshire and The Humber",88,Wakefield,A162,Major,"M62 Junction 33",A645,448360,423000,53.70120300,-1.26896610,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",6,83,11343,10,2390,400,81,252,28,34,1031,1826,15651
802799,2020,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,443233,413254,53.61405800,-1.34797170,,,Counted,"Manual count",39,26,4928,2,640,70,4,1,2,2,1,80,5676
90090,2020,8,"Yorkshire and The Humber",88,Wakefield,A6194,Major,,,435184,421466,53.68846700,-1.46870590,3.90,2.42,Estimated,"Estimated using previous year's AADF on this link",37,103,6392,11,902,84,12,26,7,8,13,150,7559
74946,2020,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"Ings Road","Quebec Street",432670,420580,53.68066600,-1.50686530,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",218,109,19168,326,2783,177,44,65,26,51,39,402,22788
38732,2020,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A635,"B6389 Agbrigg Rd",435000,419265,53.66869700,-1.47173940,0.50,0.31,Counted,"Manual count",165,156,18232,486,2940,382,54,58,34,33,58,620,22433
7419,2020,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,A639,A6032,441400,425000,53.71977500,-1.37411540,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",164,68,7199,115,1502,106,22,43,14,35,12,233,9117
77590,2019,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,"Castlegate Drive",A639,445330,420400,53.67810700,-1.31523700,0.70,0.43,Estimated,"Estimated from nearby links",8,112,9067,66,1251,50,12,9,8,2,3,85,10581
90088,2019,8,"Yorkshire and The Humber",88,Wakefield,A6194,Major,"A6194 spur Novale Way",A642,434418,422587,53.69859300,-1.48018040,0.50,0.31,Estimated,"Estimated from nearby links",0,139,8753,18,1054,94,14,30,8,8,14,168,10132
77656,2019,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,"Moorhouse Grove, Bottom Boat",M62,435830,425750,53.72692600,-1.45843040,0.70,0.43,Estimated,"Estimated from nearby links",40,55,8262,60,1069,110,19,34,14,17,11,205,9651
74948,2019,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"A645 spur","A645 spur",448270,423200,53.70300900,-1.27029810,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",68,162,15351,94,1892,267,31,113,24,169,141,745,18243
73010,2019,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,"LA Boundary",B6422,442710,412000,53.60283100,-1.35604820,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",32,121,9385,109,1757,183,38,117,57,139,82,617,11990
81551,2019,8,"Yorkshire and The Humber",88,Wakefield,A162,Major,A1(M),M62,448560,421710,53.68959100,-1.26613850,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",2,45,9033,62,2523,334,108,236,151,368,622,1821,13483
74946,2019,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"Ings Road","Quebec Street",432670,420580,53.68066600,-1.50686530,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",191,148,25235,516,3154,202,50,72,30,58,44,457,29509
949829,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,445287,425597,53.72481800,-1.31513030,,,Counted,"Manual count",41,8,340,0,56,0,0,0,0,0,0,0,404
56617,2021,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"Bridge Street","Ings Road/Kirkgate inersection",433770,420130,53.67655200,-1.49026130,0.40,0.25,Counted,"Manual count",253,233,34092,854,4809,559,61,69,39,59,51,839,40827
56874,2021,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,"Bridge Rd, Horbury",A638,431960,420000,53.67549700,-1.51767350,5.50,3.42,Estimated,"Estimated using previous year's AADF on this link",100,103,12014,149,1490,83,21,9,8,18,8,148,13903
56056,2021,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,33,"LA Boundary",451025,422160,53.69340100,-1.22874110,4.50,2.80,Counted,"Manual count",0,60,32226,60,11465,1994,594,568,418,3145,7640,14358,58169
17347,2020,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A642,"A638 Ings Road",432410,420480,53.67978400,-1.51081190,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",218,109,19168,326,2783,177,44,65,26,51,39,402,22788
90090,2019,8,"Yorkshire and The Humber",88,Wakefield,A6194,Major,,,435184,421466,53.68846700,-1.46870590,3.90,2.42,Estimated,"Estimated using previous year's AADF on this link",29,139,8753,18,1054,94,14,30,8,8,14,168,10132
80615,2019,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"STUART ROAD",A645,444710,422710,53.69892100,-1.32429010,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",54,128,21389,182,3129,233,52,117,51,127,92,672,25499
949797,2019,8,"Yorkshire and The Humber",88,Wakefield,B6421,Minor,,,442755,421236,53.68583700,-1.35410160,,,Counted,"Manual count",69,43,6597,102,821,29,8,14,1,4,2,58,7621
804434,2019,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,428049,418011,53.65784400,-1.57705430,,,Estimated,"Estimated using previous year's AADF on this link",42,53,4373,3,831,46,12,6,2,3,2,72,5331
802798,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,442376,413117,53.61289700,-1.36094370,,,Estimated,"Estimated using previous year's AADF on this link",33,40,5889,58,642,42,8,20,7,2,4,82,6710
804441,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,446506,421327,53.68633500,-1.29729670,,,Estimated,"Estimated using previous year's AADF on this link",20,5,1272,48,189,23,7,14,0,0,0,44,1557
949827,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,431113,420211,53.67744400,-1.53047370,,,Counted,"Manual count",50,37,1861,2,182,1,0,0,0,0,0,1,2083
804434,2018,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,428049,418011,53.65784400,-1.57705430,,,Counted,"Manual count",37,57,4360,3,838,49,12,7,2,3,2,75,5332
73660,2020,8,"Yorkshire and The Humber",88,Wakefield,A637,Major,A636,"LA Boundary",426800,414680,53.62797000,-1.59623880,2.60,1.62,Estimated,"Estimated using previous year's AADF on this link",19,43,6600,16,1841,133,11,96,23,30,12,305,8805
810898,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,431530,422951,53.70204600,-1.52388360,,,Counted,"Manual count",4,0,209,0,29,2,0,0,0,0,0,2,241
802798,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,442376,413117,53.61289700,-1.36094370,,,Counted,"Manual count",29,43,5871,57,648,44,8,23,7,2,4,86,6705
807171,2019,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,445160,410884,53.59259600,-1.31918830,,,Counted,"Manual count",18,15,3323,72,430,13,4,3,1,2,0,22,3863
804436,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,431991,420608,53.68096000,-1.51714180,,,Counted,"Manual count",79,34,4212,91,603,23,5,3,2,1,0,32,4973
16008,2021,8,"Yorkshire and The Humber",88,Wakefield,M1,Major,39,40,429707,419911,53.67483000,-1.55178620,4.20,2.61,Counted,"Manual count",0,188,75122,182,20167,3213,660,609,471,1604,4676,11233,106893
949805,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,446218,414960,53.62913700,-1.30260200,,,Counted,"Manual count",19,6,351,0,73,1,0,0,0,0,0,1,431
81290,2019,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,"B6134 Havertop Lane",M62,440000,423110,53.70289700,-1.39557270,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",88,120,16200,19,4605,620,114,213,59,389,356,1751,22696
949788,2019,8,"Yorkshire and The Humber",88,Wakefield,B6422,Minor,,,443582,412201,53.60456600,-1.34284360,,,Counted,"Manual count",34,54,7611,111,973,83,13,75,3,16,17,207,8956
17351,2020,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"Brockadale Ave",A638,445700,420000,53.67447900,-1.30969490,9.10,5.65,Estimated,"Estimated using previous year's AADF on this link",37,18,3367,15,599,45,15,7,9,12,9,98,4097
80708,2020,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A655,A6539/A639,442430,424420,53.71447900,-1.35858740,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",56,54,6209,73,926,57,8,12,10,10,6,103,7365
57027,2020,8,"Yorkshire and The Humber",88,Wakefield,A6032,Major,A655,A656,442800,425900,53.72775100,-1.35277760,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",181,175,14044,309,2602,309,43,73,19,31,23,498,17628
81325,2020,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"A628 Acton Moor Top","A6021 Elm Farm",444320,416149,53.63998700,-1.33113090,5.10,3.17,Counted,"Manual count",39,93,7427,41,1239,128,13,106,16,6,37,306,9106
81327,2020,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"LA Boundary","A6021 Dale lane",448773,412043,53.60268900,-1.26442640,1.50,0.93,Counted,"Manual count",29,102,6648,13,1452,302,85,227,54,100,620,1388,9603
81291,2020,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,"B6133 Church Lane","B6134 Havertop Lane",440046,422267,53.69531700,-1.39498450,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",83,89,9688,42,1644,145,30,87,22,63,42,390,11854
81293,2020,8,"Yorkshire and The Humber",88,Wakefield,A6539,Major,A639,A639,442887,424369,53.71398400,-1.35167060,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",229,128,16968,126,2596,143,26,95,14,29,20,328,20146
807813,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,442617,419904,53.67387600,-1.35637340,,,Counted,"Manual count",11,8,977,0,167,3,0,0,0,0,0,3,1155
804443,2018,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,445823,423406,53.70508000,-1.30733110,,,Counted,"Manual count",34,42,5098,46,527,90,6,1,0,1,0,98,5811
81378,2019,8,"Yorkshire and The Humber",88,Wakefield,A6201,Major,"A6021 Dale lane",A1,449429,413206,53.61308000,-1.25432990,3.70,2.30,Estimated,"Estimated using previous year's AADF on this link",27,84,6146,67,1859,248,62,146,52,286,324,1118,9275
804441,2020,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,446506,421327,53.68633500,-1.29729670,,,Counted,"Manual count",78,29,1142,42,118,8,2,0,0,0,1,12,1342
77651,2020,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"Wood Lane",A6186,433260,416000,53.63946500,-1.49842200,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",66,25,6589,40,1004,150,31,17,33,56,53,341,7999
949819,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,445729,422791,53.69956100,-1.30884540,,,Counted,"Manual count",4,0,116,0,12,0,1,0,0,0,0,1,129
949802,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,437639,424514,53.71569100,-1.43116410,,,Counted,"Manual count",28,0,177,0,32,0,0,0,0,0,0,0,209
809454,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,446557,411380,53.59693200,-1.29801000,,,Counted,"Manual count",19,11,2580,12,241,7,0,0,1,0,0,7,2851
77591,2019,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A1,"Brockadale Ave",445570,420500,53.67898400,-1.31158940,0.60,0.37,Estimated,"Estimated from nearby links",32,27,5118,26,776,56,20,9,12,14,12,122,6069
949826,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,440089,423366,53.70519100,-1.39419160,,,Counted,"Manual count",40,19,2365,2,815,181,17,18,4,176,153,549,3749
804444,2018,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,447718,412306,53.60515000,-1.28032770,,,Counted,"Manual count",50,45,6906,91,1368,230,41,20,72,222,165,750,9160
809967,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,433915,412388,53.60695900,-1.48890780,,,Counted,"Manual count",3,2,77,0,22,1,1,0,0,0,0,2,103
949817,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,428300,420423,53.67950900,-1.57303750,,,Counted,"Manual count",23,5,582,0,70,0,0,0,0,0,0,0,658
949790,2019,8,"Yorkshire and The Humber",88,Wakefield,B6117,Minor,,,427021,418348,53.66092700,-1.59257980,,,Counted,"Manual count",11,57,5207,1,1008,102,19,39,17,10,9,197,6471
90089,2019,8,"Yorkshire and The Humber",88,Wakefield,A6194,Major,A6194,A642,434291,422288,53.69591400,-1.48213680,0.40,0.25,Counted,"Manual count",62,134,12134,61,1287,157,33,105,7,18,22,343,13960
74947,2019,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,Westgate,"Charlesworth Way",432700,420470,53.67967600,-1.50642270,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",30,83,12011,122,2109,120,42,12,11,22,29,236,14560
90087,2019,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"A638 intersection",A642,433652,420839,53.68293200,-1.49197080,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",36,116,18199,59,1921,265,44,109,58,46,36,557,20852
74943,2020,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"A636 Charlesworth Way",A638,433090,420250,53.67767400,-1.50054200,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",189,54,11626,64,2008,132,24,38,9,8,3,214,13965
81378,2020,8,"Yorkshire and The Humber",88,Wakefield,A6201,Major,"A6021 Dale lane",A1,449429,413206,53.61308000,-1.25432990,3.70,2.30,Counted,"Manual count",58,86,6080,50,1532,357,55,205,98,505,349,1569,9317
90083,2020,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,A6194,,435176,424434,53.71514300,-1.46849120,2.80,1.74,Estimated,"Estimated using previous year's AADF on this link",92,81,12539,76,1885,192,33,60,25,30,20,361,14941
949828,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,440707,424150,53.71219000,-1.38472770,,,Counted,"Manual count",11,5,349,0,45,1,0,0,0,0,0,1,399
802799,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,443233,413254,53.61405800,-1.34797170,,,Counted,"Manual count",19,28,4651,20,625,25,4,3,5,1,1,38,5362
804446,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,433670,420179,53.67699900,-1.49176970,,,Counted,"Manual count",140,67,6358,25,1758,150,25,37,8,19,12,251,8459
804441,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,446506,421327,53.68633500,-1.29729670,,,Counted,"Manual count",17,5,1268,47,190,24,6,16,0,0,0,46,1557
949821,2019,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,427570,421797,53.69189700,-1.58396710,,,Counted,"Manual count",4,3,928,0,114,0,0,0,0,0,0,0,1045
804439,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,431894,425313,53.72325300,-1.51812780,,,Counted,"Manual count",32,21,2806,0,331,23,2,4,1,1,0,31,3188
81292,2019,8,"Yorkshire and The Humber",88,Wakefield,A6539,Major,"B6134 Havertop Lane",A639,441781,423350,53.70491500,-1.36856420,3.20,1.99,Counted,"Manual count",52,87,10861,48,1389,98,19,44,7,8,10,185,12570
57344,2020,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,A6186,"A636 Charlesworth Way",433030,420000,53.67543100,-1.50147680,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",219,106,17329,92,2388,118,80,8,12,6,15,240,20154
37458,2020,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"A638 merge",A636,433300,420340,53.67847000,-1.49735340,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",90,137,17001,52,2452,155,38,27,24,25,35,303,19946
60052,2020,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"M1 jn39",A6186,431890,417518,53.65319400,-1.51898710,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",81,114,17664,31,2799,269,69,67,60,164,106,735,21344
48771,2020,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"LA Boundary","Wood Lane, Newmillerdam",433500,412000,53.60349800,-1.49522110,4.10,2.55,Estimated,"Estimated using previous year's AADF on this link",22,71,3792,20,732,139,29,33,27,55,57,341,4955
37458,2021,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"A638 merge",A636,433300,420340,53.67847000,-1.49735340,0.60,0.37,Counted,"Manual count",98,167,22014,88,2731,321,43,94,13,25,45,541,25539
800168,2018,8,"Yorkshire and The Humber",88,Wakefield,B6273,Minor,,,441828,414528,53.62562200,-1.36903730,,,Counted,"Manual count",31,46,7478,100,968,111,29,8,9,8,5,170,8762
802803,2018,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,444771,414011,53.62073300,-1.32461680,,,Counted,"Manual count",4,8,1031,15,144,12,2,4,12,6,16,52,1249
949786,2019,8,"Yorkshire and The Humber",88,Wakefield,B6273,Minor,,,440995,415831,53.63739900,-1.38146020,,,Counted,"Manual count",3,17,4655,84,720,55,10,10,5,2,3,83,5560
47401,2020,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,B6422,A638,443992,415003,53.62971500,-1.33625320,4.40,2.73,Estimated,"Estimated using previous year's AADF on this link",47,74,6911,26,1287,81,21,7,26,18,14,168,8465
804437,2018,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,433214,420879,53.68331900,-1.49859780,,,Counted,"Manual count",43,59,7411,685,824,86,7,3,7,2,0,106,9084
808074,2019,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,431568,416336,53.64258900,-1.52397830,,,Counted,"Manual count",24,13,4448,117,591,32,5,7,2,17,7,69,5238
7396,2021,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A628,A645,439963,417673,53.65403400,-1.39683130,7.30,4.54,Estimated,"Estimated using previous year's AADF on this link",66,86,10678,125,1877,198,40,57,46,19,13,373,13139
